ax,ay,az,gx,gy,gz,label,subject
0.14128613471984866,-0.03319823741912842,0.030892848968505863,-7.34559609855556,8.418565883198495,46.049019271010074,shoulder_abduction,u01
0.15628743171691895,-0.0922277569770813,0.033407807350158684,-24.718640728931028,17.317785838669128,65.65270720788969,shoulder_abduction,u01
0.2319151759147644,-0.12261289358139038,0.08467483520507812,-61.09256555947653,16.076086475864784,90.21937452024063,shoulder_abduction,u01
0.3177652359008789,-0.1886357069015503,0.04925274848937988,-92.04850601015922,15.853003959835704,106.51607610629681,shoulder_abduction,u01
0.4099867343902588,-0.1419764757156372,0.12237906455993652,-84.45060357743704,-6.466414575478342,120.0563387395785,shoulder_abduction,u01
0.6037142872810364,-0.24037963151931765,0.2454652786254883,-57.53439900192588,-17.352037529809447,144.92869116823337,shoulder_abduction,u01
0.8169749975204468,-0.2807652950286865,0.2901287078857422,-67.68847241076867,-18.126502434513437,179.32133009226717,shoulder_abduction,u01
1.0247564315795898,-0.12358725070953368,0.34416985511779785,-47.67019540636387,-16.683980142185085,205.95096725096124,shoulder_abduction,u01
1.1257998943328855,-0.05275952816009522,0.35021114349365234,-61.22627334266869,-16.672510547021343,205.59253258369736,shoulder_abduction,u01
1.1022008657455444,0.00756072998046875,0.26515430212020874,-65.00626395389382,-24.522733828062137,190.28945276714876,shoulder_abduction,u01
1.0136072635650637,0.03476417064666748,0.2523350119590759,-31.594904647537394,-37.65974038519895,173.5779059814735,shoulder_abduction,u01
0.9182957410812378,-0.06542885303497313,0.2130823731422425,-51.9371375242759,-33.33961158422004,141.06660168318473,shoulder_abduction,u01
0.8655534386634827,0.002133488655090332,0.27151429653167725,-33.50175002983238,-37.58458439866671,136.1289759699124,shoulder_abduction,u01
0.7510911822319031,-0.08168274164199829,0.20912230014801025,-46.67326782529798,-16.67044953743929,123.26080395096004,shoulder_abduction,u01
0.6567793488502502,0.0033002495765686035,0.2091037631034851,-41.31783944049604,-11.679463825049956,111.08537703838697,shoulder_abduction,u01
0.5835697054862976,-0.011505991220474243,0.15277600288391113,-42.968706408171876,-2.156746636100124,84.81685881130065,shoulder_abduction,u01
0.5053353905677795,-0.003004670143127441,0.12804293632507324,-24.400382941912408,2.3772362415655364,65.85655420366871,shoulder_abduction,u01
0.4394991993904114,-0.00522962212562561,0.0923263430595398,-24.33800282422268,5.111927018249106,37.36550266594397,shoulder_abduction,u01
0.3589777946472168,-0.05388975143432617,0.05851924419403076,-19.56383890571446,12.1588184538325,11.59281433769188,shoulder_abduction,u01
0.3928998708724976,-0.06811589002609253,0.07420748472213745,-11.028050754659267,10.31731066113785,-5.4968952628912415,shoulder_abduction,u01
0.3494699001312256,-0.018009305000305176,0.04050135612487793,6.545383088227913,6.382917220422228,-23.60024164857105,shoulder_abduction,u01
0.4084947109222412,-0.002638101577758789,0.07146036624908447,17.057422442602824,5.415647174506178,-47.651699254091476,shoulder_abduction,u01
0.487463116645813,0.054155319929122925,0.1432843804359436,31.79463645434149,5.38537406855739,-66.6145754279459,shoulder_abduction,u01
0.5109331011772156,0.058163940906524665,0.15441536903381348,29.6650551881178,13.004617854228101,-93.32035553550729,shoulder_abduction,u01
0.6282504796981812,0.09405052661895752,0.19774806499481198,31.353597479255427,19.275703960482883,-116.15952457278945,shoulder_abduction,u01
0.6930928826332092,0.0828656554222107,0.2267096042633057,43.631169870865996,21.509208262475614,-141.15788033125273,shoulder_abduction,u01
0.7710720896720886,0.03807330131530762,0.2280538082122803,50.68549169849272,25.400331174138735,-158.51938791834638,shoulder_abduction,u01
0.8141995072364807,-0.054845571517944336,0.2427531480789185,53.764544391429055,36.024142305412674,-178.8185188863275,shoulder_abduction,u01
0.9020888805389404,-0.01372671127319336,0.2935817241668701,88.33893464927692,26.961468239140828,-183.77199063847425,shoulder_abduction,u01
0.9279627203941344,-0.15113162994384766,0.2635616660118103,62.90272961406998,35.74529641745232,-194.98233914208112,shoulder_abduction,u01
0.9089421033859252,-0.11069130897521973,0.30397117137908936,63.590529663490265,29.107749317885194,-194.2299255031125,shoulder_abduction,u01
0.84486985206604,-0.13802516460418698,0.2279140949249268,31.079597610511197,35.813137271383475,-182.64846550114214,shoulder_abduction,u01
0.8240067958831787,-0.03783619403839111,0.2178301811218261,48.356264002829555,24.08631718349688,-167.77199930015252,shoulder_abduction,u01
0.6458375453948975,-0.09628260135650636,0.17131996154785156,63.22430175038335,13.131626075618133,-147.9704066320718,shoulder_abduction,u01
0.4847874045372009,-0.10039067268371582,0.15533924102783206,58.46908306908545,4.4716270925248525,-121.98926861431379,shoulder_abduction,u01
0.3273156881332397,-0.13122355937957764,0.11849117279052734,46.804035212052455,2.5438057724019303,-103.52424834415615,shoulder_abduction,u01
0.21221035718917847,-0.1549045443534851,0.02792978286743164,24.72227780466406,1.3707787323384795,-85.38308832368386,shoulder_abduction,u01
0.09660524129867554,-0.13891920447349548,0.014995694160461426,30.597003764514774,-3.7663520041130907,-58.40146419630233,shoulder_abduction,u01
0.04967141151428224,-0.11298125982284545,-0.04238593578338623,44.7481516869732,-7.584882384616847,-28.010498210742863,shoulder_abduction,u01
-0.02931290864944458,-0.09139537811279297,-0.05241858959197998,21.65195067839242,-3.3216042363077105,-12.22910110039193,shoulder_abduction,u01
-0.012416958808898926,-0.0574086606502533,-0.084625244140625,7.2760442822373195,-1.2495810809414234,3.3678917879826527,shoulder_abduction,u01
0.015499889850616457,-0.015855014324188232,-0.05764997005462647,5.929700018046033,3.2671042359294744,23.445153665729443,shoulder_abduction,u01
0.04094219207763672,-0.022143930196762085,-0.0453794002532959,2.802954675456438,8.845864225221785,42.34375092930488,shoulder_abduction,u01
0.061011254787445075,-0.14880502223968506,-0.03742825984954834,-20.2432207469827,12.411832566351865,46.59180757416182,shoulder_abduction,u01
0.1103019118309021,-0.2254188060760498,-0.03401577472686768,-47.61714532708038,4.038908995395157,66.41809820628131,shoulder_abduction,u01
0.1798180341720581,-0.3806540369987488,0.05597591400146485,4.839386248666318,3.201540396312876,114.27409183354247,shoulder_abduction,u01
0.3061676025390625,-0.4052220582962036,0.10033822059631348,-49.39346920943101,8.500255799445494,153.54089035308078,shoulder_abduction,u01
0.4489341378211975,-0.3022385835647583,0.11102783679962157,-31.82035211656659,11.665413272153593,183.1026457601913,shoulder_abduction,u01
0.6492115259170532,-0.37468576431274414,0.12100422382354735,-92.65746518599005,16.842454191307727,186.5090796653301,shoulder_abduction,u01
0.7719442248344421,-0.10725492238998413,0.18952572345733645,-76.45730832385199,2.002718399796931,199.08644955018005,shoulder_abduction,u01
0.7754828929901123,-0.10763877630233763,0.1524597406387329,-68.37148449758077,1.1083839953243344,201.32406050341123,shoulder_abduction,u01
0.770641565322876,0.017261505126953125,0.16904640197753906,-81.32120214503395,-11.86390027698146,184.81960505337076,shoulder_abduction,u01
0.7527855634689331,0.12096190452575685,0.17848628759384155,-46.17651499715212,-26.557868945990183,183.12253527105437,shoulder_abduction,u01
0.6690150499343872,0.10651540756225586,0.10957211256027223,-54.984621082868436,-25.411216788128446,163.84675788603792,shoulder_abduction,u01
0.6101319193840027,0.251157820224762,0.16360044479370114,-64.06856094312111,-31.705707391347925,140.4292767317308,shoulder_abduction,u01
0.4809992909431458,0.3421335220336914,0.13361138105392456,-37.718999106437984,-34.28489952006605,116.83262605511587,shoulder_abduction,u01
0.4237004518508911,0.34811079502105713,0.12432396411895752,-34.28075701033443,-23.421546824410584,88.92444578568708,shoulder_abduction,u01
0.3486702442169189,0.3452087044715881,0.11723458766937254,-31.909988104139252,-14.889366720784453,65.48249889377297,shoulder_abduction,u01
0.303594172000885,0.3426479697227478,0.0716104507446289,-25.76490105882463,-2.59519120651864,41.334269460544505,shoulder_abduction,u01
0.2311932444572449,0.2862054705619812,0.01970529556274414,-22.972595075171064,8.693231695386803,19.827419320879837,shoulder_abduction,u01
0.2351557016372681,0.22703725099563601,-0.009114563465118408,-27.909215043088036,10.827663249694847,1.9766437257535847,shoulder_abduction,u01
0.2318096160888672,0.2892709970474243,0.004139065742492676,-1.637777123574919,5.46248220853178,-11.522275559038574,shoulder_abduction,u01
0.19165098667144773,0.2363464832305908,-0.034397244453430176,4.453048977982418,9.276171265574465,-28.6976032884151,shoulder_abduction,u01
0.2749851942062378,0.2973424792289734,0.009650647640228271,3.696756645338892,11.157931924368938,-43.132163080294035,shoulder_abduction,u01
0.2933241128921509,0.360382080078125,0.0779384970664978,5.575580322790258,13.949178374927504,-66.36340888159701,shoulder_abduction,u01
0.4367085695266724,0.4344586133956909,0.12974584102630615,8.441077332929211,25.083198660785875,-82.8891130501454,shoulder_abduction,u01
0.4527043104171753,0.4576555490493774,0.16377019882202148,33.145145853266015,30.923193108707075,-105.89035564624281,shoulder_abduction,u01
0.4528743922710418,0.3633610010147095,0.11449861526489258,51.74013437804522,42.082270797309285,-136.4123741789546,shoulder_abduction,u01
0.456071525812149,0.18891620635986328,0.09387129545211792,42.4784934861563,43.67783713837011,-180.12333090461007,shoulder_abduction,u01
0.5629336833953857,0.1369854211807251,0.24508631229400635,86.04658656003724,32.736871295628504,-202.7272409061203,shoulder_abduction,u01
0.6337517499923706,-0.14183831214904785,0.14338529109954834,102.47698909909643,30.208895340401725,-216.99281498774397,shoulder_abduction,u01
0.5835460424423218,-0.23796987533569336,0.21198546886444086,100.80193301647499,19.579988888006955,-219.7481679404405,shoulder_abduction,u01
0.5948663949966431,-0.4722866415977478,0.07831096649169922,114.59433208296767,15.441160628356858,-190.07908294071237,shoulder_abduction,u01
0.4833039045333862,-0.44081234931945795,0.09159862995147704,104.61969457381034,-2.97165309087976,-158.25370722001125,shoulder_abduction,u01
0.3467442393302917,-0.4474563598632813,0.05986762046813965,126.4432076513224,-26.011308670869305,-135.79305360615285,shoulder_abduction,u01
0.17638880014419556,-0.5372142791748047,0.06665444374084473,109.82258434387833,-32.31929060524685,-109.9233159737577,shoulder_abduction,u01
0.016065001487731934,-0.5518950819969177,0.05004620552062988,34.53004183956697,-20.087806622608237,-98.76558724751656,shoulder_abduction,u01
-0.008141517639160156,-0.4821259677410126,-0.005962252616882324,-15.602481158816097,-5.394593116389614,-80.6153567358265,shoulder_abduction,u01
-0.0611191987991333,-0.36200669407844543,0.010048389434814451,-12.837539474298543,-6.148480795558472,-44.860566355427856,shoulder_abduction,u01
-0.045078635215759284,-0.26532164216041565,-0.021596908569335938,-10.727276544368586,-7.549250141490537,-20.745111584931703,shoulder_abduction,u01
-0.08451700210571289,-0.2233591973781585,-0.010703444480895996,-1.9372401509883697,-3.468945930856872,-4.793080981188217,shoulder_abduction,u01
-0.061104953289031975,-0.2678270936012268,-0.022901058197021484,-13.970421970793536,2.027588612668829,6.998776167975237,shoulder_abduction,u01
-0.02081984281539917,-0.2762224078178406,-0.024907350540161133,-15.399047389481852,5.877634339776671,27.92185089305256,shoulder_abduction,u01
-0.02289271354675293,-0.35131776332855225,0.0247725248336792,-37.129799667876,16.03347121808578,47.17181699319555,shoulder_abduction,u01
0.03243327140808105,-0.3950673937797545,0.04677021503448486,-65.96072141870057,16.899663855795747,74.38972126962992,shoulder_abduction,u01
0.07381707429885864,-0.5668710470199585,0.01779937744140625,-84.52966301707994,21.012037085243094,109.66398052116148,shoulder_abduction,u01
0.2986456155776977,-0.4754661321640015,0.0009114742279052734,-66.00653832765302,20.430738468003526,165.98735283229828,shoulder_abduction,u01
0.38362014293670654,-0.4595247507095337,0.12838077545166016,9.780218735753897,6.820961584444063,218.50555162474004,shoulder_abduction,u01
0.5683980584144592,-0.5515077114105225,0.06142616271972656,-76.17160834105952,16.113143667206685,214.89555076157822,shoulder_abduction,u01
0.6838334202766418,-0.27087533473968506,0.19489192962646484,-74.7844037508191,12.789650456706646,215.8901765688938,shoulder_abduction,u01
0.7050749659538269,-0.1986404657363892,0.1931248903274536,-96.60258928077859,9.798691836137843,203.23178698010918,shoulder_abduction,u01
0.7145416736602783,-0.008667707443237305,0.20899498462677,-97.9376112257601,3.5685845170256063,188.36657693087176,shoulder_abduction,u01
0.6001195907592773,0.12979787588119507,0.15856289863586426,-83.33148391211962,-14.15286315371375,166.310024629068,shoulder_abduction,u01
0.5520379543304443,0.25504088401794434,0.14043867588043213,-78.23089671544002,-26.74982116732964,136.44962603068782,shoulder_abduction,u01
0.43551158905029297,0.4155157208442688,0.16216135025024414,-50.53066155529228,-47.98907644814425,108.28357196914523,shoulder_abduction,u01
0.4035583138465881,0.4301888942718506,0.11645030975341795,-23.376629792881293,-35.89624701320419,85.53663097622575,shoulder_abduction,u01
