ax,ay,az,gx,gy,gz,label,subject
-0.36501699686050415,0.058828502893447876,-0.40027201175689703,-7.674016353285514,121.37225664545149,19.808052319488265,elbow_flexion,u05
-0.5394938588142395,0.05417333543300629,-0.6119726896286011,12.259119781794135,178.12683928945867,25.695625865167774,elbow_flexion,u05
-0.7088825106620789,0.19498197734355927,-0.612693190574646,8.496400157659023,258.3102685225519,9.798094194585467,elbow_flexion,u05
-0.5129835605621338,0.1607550084590912,-0.6682928800582886,-10.987392346077474,244.06713844254088,17.587472442952496,elbow_flexion,u05
-0.23844608664512634,0.14904868602752686,-0.7190487384796143,-30.208997793239277,184.2779573918104,48.8124762431568,elbow_flexion,u05
-0.3372955918312073,0.19771043956279755,-0.8373833894729614,-29.36845763850458,149.36190741130017,8.271137103737416,elbow_flexion,u05
-0.3939139544963837,0.2666161060333252,-0.8693076372146606,-28.832045316943045,142.05968386774785,1.404676961189253,elbow_flexion,u05
-0.349742203950882,0.2602651715278625,-0.9455558061599731,-15.985320091984482,114.00356170089658,-1.7401010413045261,elbow_flexion,u05
-0.30159783363342285,0.32377463579177856,-0.9673585891723632,-12.973783818993724,71.16561243419544,-2.7417006852061174,elbow_flexion,u05
-0.3116000592708588,0.3238223195075989,-1.0127897262573242,-2.6108112088202247,31.855541251170493,-16.015234613001848,elbow_flexion,u05
-0.32811295986175537,0.33805546164512634,-1.0551140308380127,-12.348219599516952,-5.445970653100096,-13.640306121602126,elbow_flexion,u05
-0.3725063800811768,0.3816135823726654,-1.0825321674346924,-24.104557203675398,-40.24618958991021,-21.24748736631177,elbow_flexion,u05
-0.39070016145706177,0.40845274925231934,-1.1449891328811646,-20.41388326867923,-70.76422953743047,-31.76506515032992,elbow_flexion,u05
-0.3740166127681732,0.4026391506195069,-1.2343876361846924,-7.7881761350731065,-94.27968292519226,-46.94294759939218,elbow_flexion,u05
-0.27598506212234497,0.3784851133823395,-1.209742307662964,-2.6924456297802175,-131.26526656383803,-61.737799869989274,elbow_flexion,u05
-0.21067656576633453,0.3331209123134613,-1.1076232194900513,-9.801085817441932,-190.11323388656243,-71.32741961563303,elbow_flexion,u05
-0.36677131056785583,0.34088900685310364,-0.9203877449035645,-18.918549953688334,-251.14507223412838,-80.96857313856454,elbow_flexion,u05
-0.4803896546363831,0.19323721528053284,-0.7349969148635864,-4.291405294198072,-290.2945417641042,-88.41610212651972,elbow_flexion,u05
-0.5970293879508972,0.19182902574539185,-0.5706355571746826,-7.507347784706155,-306.5936134258024,-77.03974587513565,elbow_flexion,u05
-0.6723083257675171,0.12999075651168826,-0.464619517326355,-0.15090833395637732,-296.58391655563537,-105.21277355982085,elbow_flexion,u05
-0.7390155196189879,0.14135286211967468,-0.2665863037109375,-8.62143701569986,-304.5871224137061,-99.79360584968434,elbow_flexion,u05
-0.7757379412651062,0.09168815612792967,-0.028813004493713382,-7.231297151663627,-305.6861818134312,-116.51888814578051,elbow_flexion,u05
-0.8364853262901306,0.08990079164505005,0.13311278820037842,-41.4782669237213,-285.09769671145165,-100.20585557741882,elbow_flexion,u05
-0.8225822448730469,0.003266334533691407,0.23361825942993164,-33.198356441995,-245.3779337065364,-82.92021090143648,elbow_flexion,u05
-0.7682545185089111,-0.1591290533542633,0.44179046154022217,-2.4391775196010896,-222.52804127225733,-71.64748911032902,elbow_flexion,u05
-0.624835729598999,-0.11393722891807555,0.6423929929733276,0.48792224732267714,-210.67446653375364,-47.905396385527844,elbow_flexion,u05
-0.5567940473556519,-0.16328445076942444,0.851847767829895,-48.06391824597467,-217.4609971345916,-54.440511138112285,elbow_flexion,u05
-0.4953410625457764,-0.1029469668865204,1.0641502141952517,-43.67135528884777,-244.69846648790354,-41.196627488390405,elbow_flexion,u05
-0.4503217935562134,-0.15290838479995728,1.0227867364883425,-27.040874310884096,-258.38818732060344,-48.993547973148424,elbow_flexion,u05
-0.4055301547050476,-0.14076122641563416,1.273745894432068,-35.33891723730949,-267.0043070340344,-36.694115561099224,elbow_flexion,u05
-0.3947861790657044,-0.19368839263916016,1.191015362739563,-49.16097981536753,-259.6734103563464,-27.280178526191957,elbow_flexion,u05
-0.3384992480278015,-0.33087357878685,1.2147550582885742,-40.97452681205452,-244.3712184643899,-33.85411265892417,elbow_flexion,u05
-0.23907870054244995,-0.3527024388313293,1.3026264905929563,-37.276232093491906,-240.8072803969906,-44.358393772175596,elbow_flexion,u05
-0.17776501178741455,-0.10931022465229034,1.4875841140747068,13.23286911591159,-229.04992936351408,-31.99931673319926,elbow_flexion,u05
-0.06918275356292725,-0.09471705555915833,1.4486786127090454,28.29412352357494,-230.4325782175781,-8.020742368764749,elbow_flexion,u05
-0.043998777866363525,-0.4261466860771179,1.4314508438110352,-17.733213311914934,-219.50004082827226,-7.218980613042802,elbow_flexion,u05
-0.051045894622802734,-0.4986431002616882,1.3363873958587646,-53.07257451152048,-209.5635909067644,5.450074316130804,elbow_flexion,u05
0.04237431287765503,-0.17435681819915771,1.3802895545959473,9.168076691769844,-185.42078464373697,-0.553605561888898,elbow_flexion,u05
0.2118617296218872,-0.010479271411895752,1.3841360807418823,88.68325131552643,-192.72467475344678,-4.187583003719294,elbow_flexion,u05
0.3593425154685974,-0.1366480141878128,1.5596771240234375,62.25965364333494,-218.76605503968432,14.951620479974531,elbow_flexion,u05
0.11929190158843996,-0.42598408460617065,1.4871243238449097,19.318459237139876,-156.23657477318804,-13.975251768310383,elbow_flexion,u05
-0.044704079627990716,-0.3867980241775513,1.3849434852600098,-21.378688470078547,-85.03129260029318,-9.485739398557028,elbow_flexion,u05
0.008255839347839355,-0.37584924697875977,1.3471161127090454,-32.243813599823625,-41.65015887946843,-25.91775215471305,elbow_flexion,u05
0.14718353748321533,-0.3049127161502838,1.322962760925293,-23.503239301978528,-39.412681114926045,-27.316055802354743,elbow_flexion,u05
0.2034175992012024,-0.20452137291431427,1.3387576341629028,5.2244791442608065,-42.89283325177679,-9.52653697224316,elbow_flexion,u05
0.21216356754302976,-0.232031911611557,1.34307861328125,19.58977484154029,-38.75209936934826,-4.727423653357354,elbow_flexion,u05
0.17804813385009766,-0.30055296421051025,1.3462767601013184,12.242558280604147,-22.83936028257892,-6.206007636956081,elbow_flexion,u05
0.15219765901565552,-0.3281034827232361,1.3194658756256104,-1.1904194764546534,-4.37225381651669,-9.065077439086052,elbow_flexion,u05
0.15844708681106567,-0.3310349583625793,1.3134267330169678,-17.02917278019566,8.925298471495386,-15.467605413275855,elbow_flexion,u05
0.1715298295021057,-0.27979111671447754,1.328610897064209,-15.629871924935141,16.453353682217724,-10.55808934353278,elbow_flexion,u05
0.09180539846420288,-0.16989818215370178,1.2276374101638794,6.018982970215968,24.091315174422036,-0.9926644758067453,elbow_flexion,u05
0.03896331787109375,-0.08914752304553986,1.1506600379943848,21.8156993411016,31.718008562043117,6.513268819410983,elbow_flexion,u05
-0.017866551876068115,-0.08978158235549928,1.078808069229126,23.037189881699167,44.62642747067982,2.4721079960238366,elbow_flexion,u05
-0.13325685262680054,-0.059693872928619385,0.9732705950737,21.845472135693683,75.8655134134054,1.4348436655973777,elbow_flexion,u05
-0.16896241903305054,-0.026845782995224,0.9384886026382446,22.448670046959606,106.30438122316146,-2.9261029861917685,elbow_flexion,u05
-0.1012948751449585,-0.035405129194259644,0.9403426051139832,10.295892895447983,126.72866857749395,-10.708703552468029,elbow_flexion,u05
-0.06311541795730591,-0.029620200395584106,0.9592204093933104,0.3327678302192261,147.85512669926035,-22.058714056676067,elbow_flexion,u05
-0.04890882968902588,-0.01579776406288147,0.9468680024147034,-26.48740017677587,166.69744661916945,-33.18599721469187,elbow_flexion,u05
-0.06905138492584229,0.0077448785305023185,0.9096852540969848,-33.74892433061139,188.0998717041611,-37.27054254591329,elbow_flexion,u05
-0.09985864162445067,0.035080403089523315,0.8931078314781189,0.8592204553104146,201.780836234345,-16.380859761914504,elbow_flexion,u05
-0.09287816286087036,0.0458378791809082,0.8066536188125609,44.018479162846155,201.8741366184074,7.2810089759902725,elbow_flexion,u05
-0.10527163743972777,0.029044747352600094,0.8209036588668823,95.21791869072024,189.34259730288824,26.94390782278472,elbow_flexion,u05
-0.15982407331466675,-0.0936923325061798,0.8270955085754395,99.90887895230667,175.47223162701985,29.56557006776198,elbow_flexion,u05
-0.2541290521621704,-0.2451302707195282,0.827610969543457,82.36538780496716,173.74801867294184,30.125461164595436,elbow_flexion,u05
-0.3383183479309082,-0.2928144931793213,0.7999832630157471,72.99368524479267,190.2881003896931,30.62349806830525,elbow_flexion,u05
-0.3622044324874878,-0.19679275155067444,0.8699098825454712,76.4262377933176,210.85142307477034,39.27060976509519,elbow_flexion,u05
-0.35538071393966675,-0.15016403794288635,0.7797374725341797,71.97400630360147,221.0731699979096,41.21640430113218,elbow_flexion,u05
-0.35056012868881226,-0.14889585971832275,0.7859151363372803,46.52683881477666,226.6209091889825,40.271720837027715,elbow_flexion,u05
-0.3508929014205933,-0.18203139305114746,0.7729039192199707,15.450627270546496,227.77298451704513,41.77001845411839,elbow_flexion,u05
-0.33979439735412603,-0.1231377124786377,0.7080838680267334,14.915652703805248,231.55264727919013,56.84222421634221,elbow_flexion,u05
